name,point,type
凌高小区,"[[121.54613975994201, 31.24871437476861]]",1.0
阳光三村,"[[121.5477586799192, 31.248835740077347]]",1.0
新康里东区,"[[121.48743743968618, 31.24892997014208]]",1.0
天武小区,"[[121.48439309966192, 31.248941129829383]]",1.0
锦绣河山,"[[121.55497974042271, 31.24897303507752]]",1.0
和达家园,"[[121.54174271995069, 31.24899049541505]]",1.0
颐和里,"[[121.48344881960733, 31.248998459811126]]",1.0
凌三小区,"[[121.53988421968111, 31.249008810108542]]",1.0
雅华公寓,"[[121.54450085972701, 31.24902289529045]]",1.0
凌四小区,"[[121.54188257981733, 31.24906060476315]]",1.0
凌三小区西区,"[[121.53944465984316, 31.249068345228046]]",1.0
同德里,"[[121.48216326032625, 31.24908486037809]]",1.0
罗山六村,"[[121.55546069965159, 31.249153574877695]]",1.0
百福里,"[[121.49147826001376, 31.249252170251516]]",1.0
豪景苑,"[[121.48386210035571, 31.249270080250064]]",1.0
上泰花苑,"[[121.55936724040595, 31.249378530394928]]",1.0
新康里,"[[121.48661591978899, 31.249428344742334]]",1.0
罗山五村,"[[121.55525027987656, 31.249543184570378]]",1.0
平安里,"[[121.48977149965502, 31.24956770998186]]",1.0
阳栖小区,"[[121.54730903958054, 31.249575134784763]]",1.0
鼎隆大厦,"[[121.54691933995562, 31.24974473972801]]",1.0
住友名人花园,"[[121.56307361995161, 31.249813185330353]]",1.0
浦西小区,"[[121.48295040004099, 31.249848374902584]]",1.0
浦西公寓,"[[121.48279974021594, 31.249877985080985]]",1.0
永安新村,"[[121.54562028005196, 31.24999354526596]]",1.0
公安大楼,"[[121.48601561962519, 31.249997504980918]]",1.0
罗山八村,"[[121.5589365002194, 31.25036762996225]]",1.0
罗山六村小区,"[[121.55857596021248, 31.2503771699705]]",1.0
罗山四村,"[[121.55482944032642, 31.251052079689806]]",1.0
扬子江大厦,"[[121.49019035979732, 31.25106125996919]]",1.0
塘沽小区,"[[121.48292646008812, 31.251190364843538]]",1.0
塘汉小区,"[[121.48806132007397, 31.25129543983278]]",1.0
耀江国际广场2号楼,"[[121.4866146598388, 31.251361364635372]]",1.0
耀江国际广场,"[[121.4866146598388, 31.251361364635372]]",1.0
海德苑,"[[121.5589365002194, 31.25145726024443]]",1.0
海防新村,"[[121.54775903964799, 31.251524894658232]]",1.0
昆山小区,"[[121.48473689968823, 31.251596264855806]]",1.0
上安大厦,"[[121.54715945984128, 31.251684330067818]]",1.0
长安小区,"[[121.48379298026188, 31.251733739720365]]",1.0
德乐苑,"[[121.56024870011747, 31.25197876540775]]",1.0
长安里,"[[121.4846888399181, 31.252086899890536]]",1.0
通联苑,"[[121.56321384044648, 31.252222485279496]]",1.0
龙珠公寓,"[[121.54534092004751, 31.252302540230076]]",1.0
歇浦小区,"[[121.54641012043076, 31.252323464756188]]",1.0
白金府邸,"[[121.49068878026311, 31.252404824623035]]",1.0
白金湾,"[[121.50215964015538, 31.252439925162484]]",1.0
罗山三村,"[[121.55675274034672, 31.25258401543997]]",1.0
公益里,"[[121.49209764019398, 31.2528195451859]]",1.0
新外滩花苑,"[[121.50051102006765, 31.25283821960818]]",1.0
猛将弄,"[[121.48448147963663, 31.25287750469314]]",1.0
宇泰公寓,"[[121.49146565961259, 31.253108175401984]]",1.0
顺天坊,"[[121.48206119986457, 31.253140890040093]]",1.0
兴业小区,"[[121.48598034012072, 31.253262480179387]]",1.0
晋阳里,"[[121.50854747968258, 31.253296499733757]]",1.0
临江大厦,"[[121.50394416039478, 31.25346178523327]]",1.0
和泰玫瑰园,"[[121.4966534402041, 31.253483879777242]]",1.0
博山公寓,"[[121.56161094009296, 31.253489999663792]]",1.0
罗山七村,"[[121.55930711982774, 31.25378690993803]]",1.0
临潼苑,"[[121.5098341199488, 31.253797844794782]]",1.0
